     	pea	pea	le		S	sg all
terminni	####	####				
        	#tärmini	tärmin	0		S	sg g
.	.	.			Z	
-	-	-			Z	
6.	6.	6.	0		O	?
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Oidermann	####	####				
         	#Oidermann	Oidermann	0		H	sg n
1	1	1	0		N	?
1	1	1	0		N	?
/	/	/			Z	
2	2	2	0		N	?
rent	rent	rent	0		S	sg n
wolgo	####	####				
     	#võlgu	võlgu	0		D	
peab	peab	pida	b		V	b
kahhe	####	####				
     	kahe	kahe	0		N	sg g
     	#kahe	kaks	0		S	sg g
kuparrast	####	####				
         	#kuu_pärast	kuu_pärast	0		K	
makstud	maks=tud	maks=tud	0		A	
       	maks=tud	maks=tud	0		A	sg n
       	maks=tu	maks=tu	d		S	pl n
       	maks=tud	maks=tud	d		A	pl n
       	@makstud	maks	tud		V	tud
ollema	####	####				
      	#olema	ole	ma		V	ma
.	.	.			Z	
-	-	-			Z	
7.	7.	7.	0		O	?
Holtre	####	####				
      	#Holtre	Holtre	0		H	sg g
Hanso	####	####				
     	#Hansu	Hans	0		H	sg g
Ain	Ain	Ain	0		H	sg n
1	1	1	0		N	?
1	1	1	0		N	?
/	/	/			Z	
2	2	2	0		N	?
rent	rent	rent	0		S	sg n
wolgo	####	####				
     	#võlgu	võlgu	0		D	
peab	peab	pida	b		V	b
kahhe	####	####				
     	#kahe	kahe	0		N	sg g
kuparrast	####	####				
         	#kuu_pärast	kuu_pärast	0		K	
makstud	maks=tud	maks=tud	0		A	
       	maks=tud	maks=tud	0		A	sg n
       	maks=tu	maks=tu	d		S	pl n
       	maks=tud	maks=tud	d		A	pl n
       	@makstud	maks	tud		V	tud
ollema	####	####				
      	#olema	ole	ma		V	ma
.	.	.			Z	
-	-	-			Z	
8.	8.	8.	0		O	?
Perris	####	####				
      	#päris	päris	0		A	sg n
Herra	####	####				
     	#härra	härra	0		S	sg n
     	härra	härra	0		S	sg g
lubbamisse	####	####				
          	#lubamise	lubamine	0		S	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
sawad	####	####				
     	#saavad	saa	vad		V	vad
uied	####	####				
    	#uued	uus	d		A	pl n
tallo	####	####				
     	tallu	talu	0		S	sg adt
     	talu	talu	0		S	sg n
     	#talu	talu	0		S	sg g
     	talu	talu	0		S	sg p
rentnikud	rentnikud	rentnik	d		S	pl n
siin	@siin	siin	0		D	
    	siin	siin	0		S	sg n
koggokonna	####	####				
          	#kogukonna	kogukond	0		S	sg g
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ees	ees	ees	0		D	
   	@ees	ees	0		K	
   	esi	esi	s		S	sg in
kinnitatud	kinnita=tud	kinnita=tud	0		A	
          	kinnita=tud	kinnita=tud	0		A	sg n
          	kinnita=tu	kinnita=tu	d		S	pl n
          	kinnita=tud	kinnita=tud	d		A	pl n
          	@kinnitatud	kinnita	tud		V	tud
1	1	1	0		N	?
,	,	,			Z	
Rimmi	####	####				
     	#Rimmi	Rimmi	0		H	sg g
talloperremees	####	####				
              	#taluperemees	talu_pere_mees	0		S	sg n
jäib	####	####				
    	#jääb	jää	b		V	b
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Jaanson	Jaanson	Jaanson	0		H	sg n
2.	2.	2.	0		O	?
Noksi	####	####				
     	#Noksi	Noksi	0		H	sg g
talloperremeheks	####	####				
                	#taluperemeheks	talu_pere_mees	0		S	sg tr
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Seiler	####	####				
      	#Seiler	Seiler	0		H	sg n
3.	3.	3.	0		O	?
Ralli	ralli	ralli	0		S	sg g
     	ralli	ralli	0		S	sg n
     	ralli	ralli	0		V	o
     	£Ralli	Ralli	0		H	sg g
Aini	Ain	Ain	0		H	adt
    	@Aini	Ain	0		H	sg g
    	Ain	Ain	0		H	sg p
talloperremehheks	####	####				
                 	#taluperemeheks	talu_pere_mees	ks		S	sg tr
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Pais	pais	pais	0		S	sg n
    	pai	pai	s		A	sg in
    	pai	pai	s		S	sg in
    	£Pais	Pais	0		H	sg n
4.	4.	4.	0		O	?
Hansoni	####	####				
       	#Hansoni	Hanson	0		H	sg g
talloperremeheks	####	####				
                	#taluperemeheks	talu_pere_mees	ks		S	sg tr
Pridrik	####	####				
       	#Priidik	Pridik	0		H	sg n
Pohhako	####	####				
       	#Pohako	Pohhako	0		H	sg n
5.	5.	5.	0		O	?
Saarde	@Saarde	Saarde	0		H	sg g
      	Saarde	Saarde	0		H	sg n
      	saar	saar	de		S	adt
talloperremehheks	####	####				
                 	#taluperemeheks	talu_pere_mees	ks		S	sg tr
Juhhan	####	####				
      	#Juhan	Juhhan	0		H	sg n
Jerrats	####	####				
       	#Jerrats	Jerrats	0		H	sg n
6.	6.	6.	0		O	?
Sima	####	####				
    	#Sima	Sima	0		H	sg g
Jago	####	####				
    	#Jaagu	Jago	0		H	sg g
talloperremehheks	####	####				
                 	#taluperemeheks	talu_pere_mees	ks		S	sg tr
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Mõttus	Mõttus	Mõttus	0		S	sg n
7.	7.	7.	0		O	?
Kisa	kisa	kisa	0		S	sg g
    	kisa	kisa	0		S	sg n
    	kisa	kisa	0		S	sg p
    	kisa	kisa	0		V	o
    	£Kiisa	Kisa	0		H	sg g
talloperremehheks	####	####				
                 	#taluperemeheks	talu_pere_mees	ks		S	sg tr
Jurri	####	####				
     	#Jüri	Jurri	0		H	sg n
Prins	####	####				
     	#Prins	Prins	0		H	sg n
8.	8.	8.	0		O	?
Tanni	####	####				
     	#Tanni	Tanni	0		H	sg g
Hanso	####	####				
     	#Hansu	Hanso	0		H	sg g
perremehheks	####	####				
            	#peremeheks	pere_mees	ks		S	sg tr
jäeb	####	####				
    	#jääb	jää	b		V	b
Ain	Ain	Ain	0		H	sg n
Jaanson	Jaanson	Jaanson	0		H	sg n
9.	9.	9.	0		O	?
Lause	lause	lause	0		S	sg g
     	lause	lause	0		S	sg n
     	£Lause	Lause	0		H	sg g
Marri	####	####				
     	#Mari	Marri	0		H	sg n
Push	####	####				
    	#Push	Push	0		H	sg g
perremehheks	####	####				
            	#peremeheks	pere_mees	ks		S	sg tr
jäeb	####	####				
    	#jääb	jää	b		V	b
Jurri	####	####				
     	#Jüri	Jurri	0		H	sg n
Push	####	####				
    	#Push	Push	0		H	sg g
10.	10.	10.	0		O	?
Willema	vill_ema	vill_ema	0		S	sg g
       	vill_ema	vill_ema	0		S	sg n
       	vill_ema	vill_ema	0		S	sg p
       	£Villema	Willema	0		H	sg g
Maddis	####	####				
      	#Madis	Maddis	0		H	sg n
Lilles	lill	lill	s		S	sg in
      	£Lilles	Lilles	0		H	sg n
Perremehheks	####	####				
            	#peremeheks	pere_mees	ks		S	sg tr
jäib	####	####				
    	#jääb	jää	b		V	b
H. Udikas	####	####				
         	#H_._Udikas	H_._Udikas	0		H	sg n
11.	11.	11.	0		O	?
Sokanna	####	####				
       	#Sookanna	Sokanna	0		H	sg g
Jurri	####	####				
     	#Jüri	Jurri	0		H	sg n
Perremehheks	####	####				
            	#peremeheks	pere_mees	ks		S	sg tr
jäeb	####	####				
    	#jääb	jää	b		V	b
Andres	@Andres	Andres	0		H	sg n
      	Andre	Andre	s		H	sg in
Reiman	####	####				
      	#Reiman	Reiman	0		H	sg n
12.	12.	12.	0		O	?
Kogi	####	####				
    	#Koogi	Koogi	0		H	sg g
Ado	Ado	Ado	0		H	sg g
   	@Ado	Ado	0		H	sg n
Perremehheks	####	####				
            	#peremeheks	pere_mees	ks		S	sg tr
jäeb	####	####				
    	#jääb	jää	b		V	b
Hendrik	Hendrik	Hendrik	0		H	sg n
Kogger	####	####				
      	#Koger	Kogger	0		H	sg n
13.	13.	13.	0		O	?
Ralli	ralli	ralli	0		S	sg g
     	ralli	ralli	0		S	sg n
     	ralli	ralli	0		V	o
     	£Ralli	Ralli	0		H	sg g
Aini	Ain	Ain	0		H	adt
    	@Aini	Aini	0		H	sg g
    	Ain	Ain	0		H	sg p
Juhhan	####	####				
      	#Juhan	Juhhan	0		H	sg n
Perremehheks	####	####				
            	#peremeheks	pere_mees	ks		S	sg tr
Andres	@Andres	Andres	0		H	sg n
      	Andre	Andre	s		H	sg in
Saarts	####	####				
      	#Saarts	Saarts	0		H	sg n
14.	14.	14.	0		O	?
Ille	####	####				
    	#Ille	Ille	0		H	sg n
perremehheks	####	####				
            	#peremeheks	pere_mees	ks		S	sg tr
Hendrek	####	####				
       	#Hendrek	Hendrek	0		H	sg n
Illemann	####	####				
        	#Illemann	Illemann	0		H	sg n
15.	15.	15.	0		O	?
Intso	####	####				
     	#Intsu	Intso	0		H	sg g
talloperremees	####	####				
              	#taluperemees	talu_pere_mees	0		S	sg n
poeg	poeg	poeg	0		S	sg n
Juhhan	####	####				
      	#Juhan	Juhhan	0		H	sg n
Hints	####	####				
     	#Hints	Hints	0		H	sg n
9.	9.	9.	0		O	?
Et	et	et	0		J	
Sokonna	####	####				
       	#Sookanna	Sokanna	0		H	sg g
Jurri	####	####				
     	#Jüri	Jurri	0		H	sg n
Moritse	####	####				
       	#Mooritsa	Morits	e		H	sg g
naene	####	####				
     	#naine	naine	0		S	sg n
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
wäimeestega	väimeestega	väi_mees	tega		S	pl kom
sedda	####	####				
     	#seda	see	da		P	sg p
wanna	####	####				
     	vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	#vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
Jurri	####	####				
     	#Jüri	Jurri	0		H	sg g
parrandust	####	####				
          	#pärandust	pärandus	t		S	sg p
jagganud	####	####				
        	#jaganud	jaga	nud		V	nud
ja	ja	ja	0		J	
sellega	sellega	see	ga		P	sg kom
mitte	mitte	mitte	0		D	
leppinud	leppi=nud	leppi=nud	0		A	
        	leppi=nud	leppi=nud	0		A	sg n
        	leppi=nu	leppi=nu	d		S	pl n
        	leppi=nud	leppi=nud	d		A	pl n
        	@leppinud	leppi	nud		V	nud
meida	####	####				
     	#mida	mis	da		P	sg p
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
neid	neid	neid	0		S	sg n
    	@neid	see	d		P	pl p
    	tema	tema	d		P	pl p
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
õiendanud	õienda=nud	õienda=nud	0		A	
         	õienda=nud	õienda=nud	0		A	sg n
         	õienda=nu	õienda=nu	d		S	pl n
         	õienda=nud	õienda=nud	d		A	pl n
         	@õiendanud	õienda	nud		V	nud
ja	ja	ja	0		J	
pärrast	####	####				
       	pärast	pära	st		S	sg el
       	pärast	pärane	t		A	sg p
       	#pärast	pärast	0		D	
       	pärast	pärast	0		K	
ommeti	####	####				
      	#ometi	ometi	0		D	
koho	####	####				
    	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
tulnud	tul=nud	tul=nud	0		A	
      	tul=nud	tul=nud	0		A	sg n
      	tul=nud	tul=nud	d		A	pl n
      	@tulnud	tule	nud		V	nud
      	tulnu	tulnu	d		S	pl n
,	,	,			Z	
ja	ja	ja	0		J	
wanna	####	####				
     	#vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
lesk	lesk	lesk	0		S	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
kaebanud	####	####				
        	#kaevanud	kaeba	nud		V	nud
et	et	et	0		J	
wäimehhed	####	####				
         	#väimehed	väi_mees	d		S	pl n
tedda	####	####				
     	#teda	tema	da		P	sg p
wolgutand	####	####				
         	¤					
panni	pann	pann	0		S	adt
     	pann	pann	0		S	sg g
     	pann	pann	0		S	sg p
     	£pani	pane	i		V	s
kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
neid	neid	neid	0		S	sg n
    	see	see	d		P	pl p
    	@neid	tema	d		P	pl p
trahwimaksma	####	####				
            	#trahvi_maksma	trahv_maks	ma		V	ma
wäimees	väimees	väi_mees	0		S	sg n
Andres	@Andres	Andres	0		H	sg n
      	Andre	Andre	s		H	sg in
2	2	2	0		N	?
rub	####	####				
   	rubl	rubl	0		Y	?
   	#rub	rub	0		Y	?
ja	ja	ja	0		J	
ära	@ära	ära	0		D	
   	ära	ära	0		V	neg o
2	2	2	0		N	?
rub	####	####				
   	rubl	rubl	0		Y	?
   	#rub	rub	0		Y	?
saimaktsud	####	####				
          	#sai_makstud	sai_maks	tud		V	tud
.	.	.			Z	
-	-	-			Z	
