    	@üle	üle	0		K	
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
heaste	####	####				
      	#heade	hea	ste		A	pl g
muud	muu	muu	d		P	pl n
    	@muud	muu	d		P	sg p
    	muu	muu	d		S	pl n
    	muu	muu	d		S	sg p
    	muu	muu	d		V	d
asju	asju	asi	u		S	pl p
ja	ja	ja	0		J	
kraami	kraam	kraam	0		S	adt
      	kraam	kraam	0		S	sg g
      	@kraami	kraam	0		S	sg p
      	kraami	kraami	0		V	o
,	,	,			Z	
ni	####	####				
  	#nii	nii	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
regge	####	####				
     	#rege	regi	0		S	sg p
,	,	,			Z	
wankrit	vankrit	vanker	t		S	sg p
,	,	,			Z	
kirste	kirste	kirst	e		S	pl p
ja	ja	ja	0		J	
ritit	####	####				
     	¤					
,	,	,			Z	
ja	ja	ja	0		J	
et	et	et	0		J	
Anton	Anton	Anton	0		H	sg n
jubba	####	####				
     	#juba	juba	0		D	
siis	@siis	siis	0		D	
    	siis	siis	0		J	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
Äi	äi	äi	0		S	sg n
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
ellus	####	####				
     	#elus	elus	0		A	sg n
olnu	olnu	olnu	0		S	sg g
    	olnu	olnu	0		S	sg n
    	@olnud	ole	nu		V	nud
need	need	see	d		P	pl n
kaks	kaks	kaks	0		N	sg n
hobbosed	####	####				
        	#hobused	hobune	d		S	pl n
aerramüma	####	####				
         	#ära_müüma	ära_müü	ma		V	ma
,	,	,			Z	
essimesse	ess_ime	ess_ime	sse		S	sg ill
         	£esimese	esimene	0		O	sg g
est	####	####				
   	#eest	eest	0		K	
67	67	67	0		N	?
rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
ja	ja	ja	0		J	
töise	töine	töine	0		A	sg g
     	£teise	teine	0		O	sg g
eest	eest	eest	0		D	
    	@eest	eest	0		K	
    	esi	esi	st		S	sg el
44	44	44	0		N	?
Rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
sanu	####	####				
    	#saanud	saa	nu		V	nud
,	,	,			Z	
