töine	töine	töine	0		A	sg n
     	£teine	teine	0		P	sg n
päiw	####	####				
    	#päev	päev	0		S	sg n
töön	####	####				
    	#töös	töö	n		S	sg in
nink	####	####				
    	#ning	ning	0		J	
toine	####	####				
     	#teine	teine	0		P	sg n
päiw	####	####				
    	#päev	päev	0		S	sg n
tööst	tööst	töö	st		S	sg el
pudup	####	####				
     	#puudub	puudu	p		V	b
,	,	,			Z	
kelle	kes	kes	0		P	pl g
     	@kelle	kes	0		P	sg g
pääle	####	####				
     	#peale	peale	0		K	
     	peale	peale	0		D	
se	####	####				
  	#see	see	0		P	sg n
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
Moistse	####	####				
       	#mõistis	mõist	se		V	s
et	et	et	0		J	
Kui	kui	kui	0		D	
   	@kui	kui	0		J	
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
üts	####	####				
   	#üks	üks	0		N	sg n
   	üks	üks	0		P	sg n
päiw	####	####				
    	#päev	päev	0		S	sg n
ilma	ilm	ilm	0		S	adt
    	ilm	ilm	0		S	sg g
    	ilm	ilm	0		S	sg p
    	ilma	ilma	0		D	
    	@ilma	ilma	0		K	
lubbata	####	####				
       	#loata	luba	ta		S	sg ab
pudup	####	####				
     	#puudub	puudu	p		V	b
,	,	,			Z	
woip	####	####				
    	#võib	või	p		V	b
Moisawallitsus	####	####				
              	#mõisavalitsus	mõisa_valitsus	0		S	sg n
silma	silm	silm	0		S	adt
     	@silma	silm	0		S	sg g
     	silm	silm	0		S	sg p
     	silma	silma	0		V	o
pilk	pilk	pilk	0		S	sg n
Tenistussest	####	####				
            	#teenistusest	teenistus	st		S	sg el
wallale	vallale	vald	le		S	sg all
       	£vallali	vallali	0		D	
laske	lase	lase	0		S	sg g
     	lask	lask	e		S	pl p
     	lask	lask	ke		V	ge
     	£lasta	lask	e		V	da
kui	kui	kui	0		D	
   	@kui	kui	0		J	
inneminne	####	####				
         	#inimene	inimene	0		S	sg n
assemel	####	####				
       	#asemel	asemel	0		D	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
.	.	.			Z	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
hendä	####	####				
     	#enda	ise	0		P	sg g
parrandanu	####	####				
          	#parandanud	paranda	nu		V	nud
enge	####	####				
    	#vaid	enge	0		J	
Kui	kui	kui	0		D	
   	@kui	kui	0		J	
tö	####	####				
  	#töö	töö	0		S	sg g
mannu	####	####				
     	#manu	manu	0		K	
lät	####	####				
   	#läheb	mine	0		V	b
,	,	,			Z	
jättap	####	####				
      	#jätab	jät	p		V	b
Obbene	####	####				
      	#hobune	hobune	0		S	sg n
Adraga	adraga	ader	ga		S	sg kom
saisma	####	####				
      	#seisma	seis	ma		V	ma
nink	####	####				
    	#ning	ning	0		J	
ulgup	####	####				
     	#hulgub	hulku	p		V	b
Nurme	nurm	nurm	0		S	adt
     	nurm	nurm	0		S	sg g
     	@nurme	nurm	0		S	sg p
möda	####	####				
    	#mööda	mööda	0		K	
    	mööda	mööda	0		D	
ümbre	####	####				
     	#ümber	ümber	0		D	
ja	ja	ja	0		J	
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
Peter	Peeter	Peter	0		H	sg n
Terral	####	####				
      	#Teral	Terral	0		H	sg n
üttest	üte	üte	st		S	sg el
      	£üheks	üks	st		N	sg tr
päiwast	####	####				
       	#päevaks	päev	st		S	sg tr
Orriko	####	####				
      	#Oriku	Orriko	0		H	sg g
Ladele	####	####				
      	#laadale	laat	le		S	sg all
lubbatus	####	####				
        	#lubatud	luba	tus		V	tud tr
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
es	es	es			H	?
  	@ei	ei	s		V	neg s
tulle	tuli	tuli	0		S	adt
     	tull	tull	e		S	pl p
     	£tule	tule	0		V	o
enne	@enne	enne	0		D	
    	enne	enne	0		K	
    	enne	enne	0		S	sg n
taggasi	####	####				
       	#tagasi	tagasi	0		D	
       	tagasi	tagasi	0		K	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
katte	kate	kate	0		S	sg g
     	katt	katt	e		S	pl p
     	kätte	käsi	tte		S	adt
     	kätte	kätte	0		K	
     	kätte	kätte	0		D	
     	£kahe	kaks	0		N	sg g
päiwä	####	####				
     	#päeva	päev	0		S	sg g
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
.	.	.			Z	
Muu	muu	muu	0		P	sg g
   	@muu	muu	0		P	sg n
   	muu	muu	0		S	sg g
   	muu	muu	0		S	sg n
   	muu	muu	0		V	o
Mõisa	mõisa	mõis	0		S	sg g	
Kaisiwä	####	####				
       	#käisid	käi	sivä		V	sid
Kik	####	####				
   	#kõik	kõik	0		P	sg n
ütte	üte	üte	0		S	sg g
    	£ühe	üks	0		N	sg g
päiwäga	####	####				
       	#päevaga	päev	ga		S	sg kom
ärrä	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
Ladel	####	####				
     	#laadal	laat	l		S	sg ad
.	.	.			Z	
??	??	??			Z	
pälle	####	####				
     	#peale	peale	0		K	
Kohhut	####	####				
      	#kohut	kohus	t		S	sg p
,	,	,			Z	
et	et	et	0		J	
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
ni	####	####				
  	#nii	nii	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
jo	####	####				
  	ju	ju	0		D	
  	#juba	juba	0		D	
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
15	15	15	0		N	?
Sep	####	####				
   	#sep	sep	0		Y	?
.	.	.			Z	
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
Moistetus	####	####				
         	#mõistetud	mõist	tus		V	tud tr
,	,	,			Z	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
ilma	ilm	ilm	0		S	adt
    	ilm	ilm	0		S	sg g
    	ilm	ilm	0		S	sg p
    	ilma	ilma	0		D	
    	@ilma	ilma	0		K	
lubbata	####	####				
       	#loata	luba	ta		S	sg ab
üts	####	####				
   	#üks	üks	0		N	sg n
   	üks	üks	0		P	sg n
päiw	####	####				
    	#päev	päev	0		S	sg n
pudup	####	####				
     	#puudub	puudu	p		V	b
saap	####	####				
    	#saab	saa	p		V	b
Tenistussest	####	####				
            	#teenistusest	teenistus	st		S	sg el
wallale	vald	vald	le		S	sg all
       	£vallali	vallali	0		D	
,	,	,			Z	
et	et	et	0		J	
Peter	Peeter	Peter	0		H	sg n
Terral	####	####				
      	#Teral	Terral	0		H	sg n
Tenistussest	####	####				
            	#teenistusest	teenistus	st		S	sg el
wallale	vald	vald	le		S	sg all
       	£vallali	vallali	0		D	
saap	####	####				
    	#saab	saa	p		V	b
nink	####	####				
    	#ning	ning	0		J	
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
Hone	####	####				
    	#hoone	hoone	0		S	sg n
Kuwwe	####	####				
      	#kuue	kuus	0		N	sg g
päiwa	####	####				
     	#päeva	päev	0		S	sg g
     	päeva	päev	0		S	sg p
sehhen	####	####				
      	#sees	sees	0		K	
tuhhi	####	####				
     	#tühi	tühi	0		A	sg n
om	####	####				
  	#on	ole	0		V	b
.	.	.			Z	
Kutsuti	kutsuti	kutsu	ti		V	ti
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
Peter	Peeter	Peter	0		H	sg n
Terral	####	####				
      	#Teral	Terral	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
Baroni	####	####				
      	#paruni	parun	0		S	sg g
Härrä	####	####				
     	#härra	härra	0		S	sg n
Kaibus	####	####				
      	#kaebus	kaebus	0		S	sg n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
loetus	loetud	loetud	s		A	sg in
      	loetus	loetus	0		S	sg n
      	loetu	loetu	s		S	sg in
      	£loetud	luge	tus		V	tud tr
nink	####	####				
    	#ning	ning	0		J	
Kussitus	####	####				
        	#küsitud	küsi	tus		V	tud tr
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
pärrast	####	####				
       	pärast	pära	st		S	sg el
       	pärast	pärane	t		A	sg p
       	#pärast	pärast	0		D	
       	pärast	pärast	0		K	
sinna	sinna	sinna	0		D	
     	£sina	sina	0		P	sg n
,	,	,			Z	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
Obbese	####	####				
      	#hobuse	hobune	0		S	sg g
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
ollit	####	####				
     	#olid	ole	t		V	d
sanu	####	####				
    	#saanud	saa	nu		V	nud
,	,	,			Z	
ökwa	####	####				
    	#õkva	õkva	0		D	
Nurme	nurm	nurm	0		S	adt
     	nurm	nurm	0		S	sg g
     	@nurme	nurm	0		S	sg p
möda	####	####				
    	#mööda	mööda	0		K	
    	mööda	mööda	0		D	
ulkma	####	####				
     	#hulkuma	hulku	ma		V	ma
hakkasit	####	####				
        	#hakkasid	hakka	sit		V	sid
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
tööd	töö	töö	d		S	pl n
    	@tööd	töö	d		S	sg p
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
tee	tee	tee	0		S	sg g
   	tee	tee	0		S	sg n
   	@tee	tege	0		V	o
.	.	.			Z	
Peter	Peeter	Peter	0		H	sg n
Terral	####	####				
     	#Teral	Terral	0		H	sg n
wastut	####	####				
      	#vastas	vasta	0		V	s
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
Adder	####	####				
      	#ader	ader	0		S	sg n
es	es	es			H	?
  	@ei	ei	s		V	neg s
olle	####	####				
    	#ole	ole	0		V	o
häste	####	####				
     	#hästi	hästi	0		D	
jonen	####	####				
     	#joones	joones	0		D	
,	,	,			Z	
ma	ma	mina	0		P	sg n
otse	otse	otse	0		D	
    	£otsisin	otsi	e		V	sin
utte	utt	utt	0		S	adt
    	utt	utt	0		S	sg p
    	£ühte	üks	tte		P	sg p
pulka	pulk	pulk	0		S	adt
     	@pulka	pulk	0		S	sg p
     	pulka	pulka	0		V	o
Adra	adra	ader	0		S	sg g
Tarbis	tarbi	tarbi	s		V	s
      	£tarbeks	tarbeks	0		K	
.	.	.			Z	
Weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
küssis	####	####				
      	#küsis	küsi	s		V	s
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
,	,	,			Z	
sinna	sinna	sinna	0		D	
     	£sina	sina	0		P	sg n
wasta	vasta	vasta	0		V	o
     	vastu	vastu	0		D	
     	@vastu	vastu	0		K	
lubba	####	####				
     	luba	luba	0		S	sg n
     	#luba	luba	0		S	sg p
     	luba	luba	0		V	o
     	lubab	luba	0		V	b
teid	sina	sina	d		P	pl p
    	tee	tee	id		S	pl p
    	£tegid	tege	id		V	sid
nink	####	####				
    	#ning	ning	0		J	
kats	####	####				
    	#kaks	kaks	0		N	sg n
päiwa	####	####				
     	päeva	päev	0		S	sg g
     	#päeva	päev	0		S	sg p
Ladele	####	####				
      	#laadale	laat	le		S	sg all
jäijet	####	####				
      	#jäid	jää	ijet		V	sid
.	.	.			Z	
Kelle	kes	kes	0		P	pl g
     	@kelle	kes	0		P	sg g
pääle	####	####				
     	#peale	peale	0		K	
     	peale	peale	0		D	
Peter	Peeter	Peter	0		H	sg n
Terral	####	####				
      	#Teral	Terral	0		H	sg n
wastut	####	####				
      	#vastas	vasta	0		V	s
minna	mine	mine	a		V	da
     	£mina	mina	0		P	sg n
es	es	es			H	?
  	@ei	ei	s		V	neg s
jöwwa	####	####				
     	#jõua	jõud	0		V	o
ütte	üte	üte	0		S	sg g
    	£ühe	üks	0		N	sg g
päiwaga	####	####				
       	#päevaga	päev	ga		S	sg kom
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
käwwa	####	####				
     	#käia	käi	a		V	da
.	.	.			Z	
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
Moistse	####	####				
       	#mõistis	mõist	se		V	s
.	.	.			Z	
Peter	Peeter	Peter	0		H	sg n
Terrali	####	####				
       	#Terali	Terral	0		H	sg g
Palk	palk	palk	0		S	sg n
ja	ja	ja	0		J	
Moon	moon	moon	0		S	sg n
saap	####	####				
    	#saab	saa	p		V	b
tämpatsani	####	####				
          	#tänaseni	tänane	ni		A	sg ter
päiwani	####	####				
       	#päevani	päev	ni		S	sg ter
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
mastust	mast_uks	mast_uks	t		S	sg p
       	£makstud	maks	tust		V	tud tr
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
Peter	Peeter	Peter	0		H	sg n
Terral	####	####				
     	#Teral	Terral	0		H	sg n
om	####	####				
  	#on	ole	0		V	b
tämpä	####	####				
     	#täna	täna	0		D	
Tenistussest	####	####				
            	#teenistusest	teenistus	st		S	sg el
wallal	vald	vald	l		S	sg ad
      	£valla	valla	0		D	
ja	ja	ja	0		J	
lät	####	####				
   	#läheb	mine	0		V	b
ütte	üte	üte	0		S	sg g
    	£ühe	üks	0		N	sg g
näddali	####	####				
       	#nädala	nädal	0		S	sg g
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
,	,	,			Z	
se	####	####				
  	#see	see	0		P	sg n
om	####	####				
  	#on	ole	0		V	b
tullewast	####	####				
         	#tulevast	tule	vast		V	v sg el
Redist	redis	redis	t		S	sg p
      	£reedest	reede	st		S	sg el
Moisa	####	####				
     	#mõisa	mõis	0		S	sg g
     	mõisa	mõis	0		S	adt
     	mõisa	mõis	0		S	sg p
Korterist	korterist	korter	st		S	sg el
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
.	.	.			Z	
Moon	moon	moon	0		S	sg n
nink	####	####				
    	#ning	ning	0		J	
palk	palk	palk	0		S	sg n
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
ökwa	####	####				
    	#õkva	õkva	0		D	
Kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
een	####	####				
   	#ees	ees	0		K	
   	ees	ees	0		D	
selledus	sell_edu	sell_edu	s		S	sg in
        	£seletatud	seleta	dus		V	tud tr
nink	####	####				
    	#ning	ning	0		J	
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
mastus	####	####				
      	#makstud	maks	tus		V	tud tr
.	.	.			Z	
Se	####	####				
  	#see	see	0		P	sg n
Moistus	####	####				
       	#mõistus	mõistus	0		S	sg n
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
Baroni	####	####				
      	#paruni	parun	0		S	sg g
Härrale	härrale	härra	le		S	sg all
nink	####	####				
    	#ning	ning	0		J	
Peter	Peeter	Peter	0		H	sg n
Terralile	####	####				
         	#Teralile	Terral	le		H	sg all
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
loetus	loetud	loetud	s		A	sg in
      	loetus	loetus	0		S	sg n
      	loetu	loetu	s		S	sg in
      	£loetud	luge	tus		V	tud tr
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
ütteldus	####	####				
        	#üteldud	ütle	dus		V	tud tr
Kui	kui	kui	0		D	
   	@kui	kui	0		J	
rahhul	####	####				
      	rahul	rahu	l		S	sg ad
      	#rahul	rahul	0		D	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
,	,	,			Z	
woip	####	####				
    	#võib	või	p		V	b
Prottokoll	####	####				
          	#protokoll	protokoll	0		S	sg n
saijä	####	####				
     	#saada	saa	ä		V	da
nink	####	####				
    	#ning	ning	0		J	
8	8	8	0		N	?
paiwa	####	####				
     	#päeva	päev	0		S	sg p
sehhen	####	####				
      	#sees	sees	0		K	
surempahhe	####	####				
          	#suuremasse	suurem	hhe		C	sg ill
Kohtohhe	####	####				
        	#kohtusse	kohus	hhe		S	sg ill
kaiwata	####	####				
       	#kaevata	kaeba	ta		V	da
.	.	.			Z	
Peter	Peeter	Peter	0		H	sg n
Terral	####	####				
      	#Teral	Terral	0		H	sg n
es	es	es			H	?
  	@ei	ei	s		V	neg s
olle	####	####				
    	#ole	ole	0		V	o
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
Moistussega	####	####				
           	#mõistusega	mõistus	ga		S	sg kom
rahhul	####	####				
      	rahul	rahu	l		S	sg ad
      	#rahul	rahul	0		D	
enge	####	####				
    	#vaid	enge	0		J	
lubbas	####	####				
      	#lubas	luba	s		V	s
surempahhe	####	####				
          	#suuremasse	suurem	hhe		C	sg ill
Kohtuhhe	####	####				
        	#kohtusse	kohus	hhe		S	sg ill
minna	minna	mine	a		V	da
.	.	.			Z	
Päkohtomees	####	####				
           	#peakohtumees	pea_kohtu_mees	0		S	sg n
P. Tarrask	####	####				
          	#P._Tarask	P._Tarrask	0		H	sg n
<allkiri>	allkiri	all_kiri	0		S	sg n
Abbi	####	####				
    	#abi	abi	0		S	sg n
    	abi	abi	0		S	sg g
    	abi	abi	0		S	sg p
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Luk	####	####				
   	#Lukk	Luk	0		H	sg n
<allkiri>	allkiri	all_kiri	0		S	sg n
Abbi	####	####				
    	#abi	abi	0		S	sg n
    	abi	abi	0		S	sg g
    	abi	abi	0		S	sg p
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Petso	####	####				
     	#Peetsu	Petso	0		H	sg n
XXX	XXX	XXX	0		O	?
   	@XXX	XXX	0		Y	?
